"","date","hits","keyword","geo"
"5077",2020-08-09,16,"elkay","US-NJ"
"5078",2020-08-16,16,"elkay","US-NJ"
"5079",2020-09-20,15,"elkay","US-NJ"
"5080",2020-10-04,33,"elkay","US-NJ"
"5081",2020-10-11,18,"elkay","US-NJ"
"5082",2020-10-18,55,"elkay","US-NJ"
"5083",2020-11-01,16,"elkay","US-NJ"
"5084",2020-11-15,36,"elkay","US-NJ"
"5085",2020-11-22,54,"elkay","US-NJ"
"5086",2020-12-06,17,"elkay","US-NJ"
"5087",2020-12-13,35,"elkay","US-NJ"
"5088",2021-01-10,18,"elkay","US-NJ"
"5089",2021-01-17,52,"elkay","US-NJ"
"5090",2021-02-07,18,"elkay","US-NJ"
"5091",2021-02-14,18,"elkay","US-NJ"
"5092",2021-02-21,36,"elkay","US-NJ"
"5093",2021-04-11,18,"elkay","US-NJ"
"5094",2021-04-18,55,"elkay","US-NJ"
"5095",2021-04-25,18,"elkay","US-NJ"
"5096",2021-05-09,36,"elkay","US-NJ"
"5097",2021-05-16,18,"elkay","US-NJ"
"5098",2021-06-06,36,"elkay","US-NJ"
"5099",2021-06-13,18,"elkay","US-NJ"
"5100",2021-06-20,19,"elkay","US-NJ"
"5101",2021-06-27,18,"elkay","US-NJ"
"5102",2021-07-04,37,"elkay","US-NJ"
"5103",2021-07-18,37,"elkay","US-NJ"
"5104",2021-07-25,73,"elkay","US-NJ"
"5105",2019-03-17,100,"elkay","US-NM"
"5106",2019-04-07,49,"elkay","US-NM"
"5107",2019-05-19,51,"elkay","US-NM"
"5108",2019-07-21,50,"elkay","US-NM"
"5109",2019-09-08,44,"elkay","US-NM"
"5110",2019-09-29,90,"elkay","US-NM"
"5111",2019-10-27,46,"elkay","US-NM"
"5112",2019-11-10,45,"elkay","US-NM"
"5113",2019-11-17,45,"elkay","US-NM"
"5114",2020-01-26,42,"elkay","US-NM"
"5115",2020-02-02,41,"elkay","US-NM"
"5116",2020-02-16,41,"elkay","US-NM"
"5117",2020-04-05,39,"elkay","US-NM"
"5118",2020-05-03,37,"elkay","US-NM"
"5119",2020-06-07,39,"elkay","US-NM"
"5120",2020-07-12,40,"elkay","US-NM"
"5121",2020-07-26,42,"elkay","US-NM"
"5122",2020-10-25,45,"elkay","US-NM"
"5123",2020-11-29,44,"elkay","US-NM"
"5124",2020-12-27,45,"elkay","US-NM"
"5125",2021-01-10,87,"elkay","US-NM"
"5126",2021-01-17,45,"elkay","US-NM"
"5127",2021-01-24,46,"elkay","US-NM"
"5128",2021-02-07,46,"elkay","US-NM"
"5129",2021-02-21,47,"elkay","US-NM"
"5130",2021-02-28,47,"elkay","US-NM"
"5131",2021-04-25,45,"elkay","US-NM"
"5132",2021-05-09,45,"elkay","US-NM"
"5133",2021-06-20,46,"elkay","US-NM"
"5134",2021-06-27,46,"elkay","US-NM"
"5135",2021-07-11,46,"elkay","US-NM"
"5136",2019-01-06,56,"elkay","US-NY"
"5137",2019-01-13,26,"elkay","US-NY"
"5138",2019-01-27,26,"elkay","US-NY"
"5139",2019-02-03,36,"elkay","US-NY"
"5140",2019-02-10,75,"elkay","US-NY"
"5141",2019-02-17,28,"elkay","US-NY"
"5142",2019-02-24,27,"elkay","US-NY"
"5143",2019-03-03,25,"elkay","US-NY"
"5144",2019-03-10,61,"elkay","US-NY"
"5145",2019-03-17,44,"elkay","US-NY"
"5146",2019-03-24,66,"elkay","US-NY"
"5147",2019-03-31,37,"elkay","US-NY"
"5148",2019-04-07,27,"elkay","US-NY"
"5149",2019-04-14,57,"elkay","US-NY"
"5150",2019-04-21,57,"elkay","US-NY"
"5151",2019-04-28,48,"elkay","US-NY"
"5152",2019-05-05,52,"elkay","US-NY"
"5153",2019-05-12,14,"elkay","US-NY"
"5154",2019-05-19,86,"elkay","US-NY"
"5155",2019-05-26,29,"elkay","US-NY"
"5156",2019-06-02,40,"elkay","US-NY"
"5157",2019-06-09,77,"elkay","US-NY"
"5158",2019-06-16,36,"elkay","US-NY"
"5159",2019-06-23,100,"elkay","US-NY"
"5160",2019-06-30,60,"elkay","US-NY"
"5161",2019-07-07,69,"elkay","US-NY"
"5162",2019-07-14,75,"elkay","US-NY"
"5163",2019-07-21,80,"elkay","US-NY"
"5164",2019-07-28,28,"elkay","US-NY"
"5165",2019-08-11,90,"elkay","US-NY"
"5166",2019-08-18,27,"elkay","US-NY"
"5167",2019-08-25,83,"elkay","US-NY"
"5168",2019-09-01,26,"elkay","US-NY"
"5169",2019-09-08,13,"elkay","US-NY"
"5170",2019-09-15,78,"elkay","US-NY"
"5171",2019-09-22,51,"elkay","US-NY"
"5172",2019-09-29,13,"elkay","US-NY"
"5173",2019-10-06,40,"elkay","US-NY"
"5174",2019-10-13,89,"elkay","US-NY"
"5175",2019-10-20,60,"elkay","US-NY"
"5176",2019-10-27,26,"elkay","US-NY"
"5177",2019-11-03,62,"elkay","US-NY"
"5178",2019-11-10,59,"elkay","US-NY"
"5179",2019-11-17,51,"elkay","US-NY"
"5180",2019-11-24,69,"elkay","US-NY"
"5181",2019-12-01,86,"elkay","US-NY"
"5182",2019-12-08,24,"elkay","US-NY"
"5183",2019-12-15,64,"elkay","US-NY"
"5184",2019-12-22,45,"elkay","US-NY"
"5185",2019-12-29,54,"elkay","US-NY"
"5186",2020-01-05,74,"elkay","US-NY"
"5187",2020-01-12,34,"elkay","US-NY"
"5188",2020-01-19,63,"elkay","US-NY"
"5189",2020-01-26,88,"elkay","US-NY"
"5190",2020-02-02,62,"elkay","US-NY"
"5191",2020-02-09,60,"elkay","US-NY"
"5192",2020-02-16,60,"elkay","US-NY"
"5193",2020-02-23,35,"elkay","US-NY"
"5194",2020-03-01,36,"elkay","US-NY"
"5195",2020-03-08,56,"elkay","US-NY"
"5196",2020-03-15,47,"elkay","US-NY"
"5197",2020-03-22,12,"elkay","US-NY"
"5198",2020-03-29,45,"elkay","US-NY"
"5199",2020-04-12,34,"elkay","US-NY"
"5200",2020-04-19,34,"elkay","US-NY"
"5201",2020-04-26,34,"elkay","US-NY"
"5202",2020-05-03,97,"elkay","US-NY"
"5203",2020-05-10,68,"elkay","US-NY"
"5204",2020-05-17,35,"elkay","US-NY"
"5205",2020-05-24,24,"elkay","US-NY"
"5206",2020-05-31,11,"elkay","US-NY"
"5207",2020-06-07,44,"elkay","US-NY"
"5208",2020-06-14,12,"elkay","US-NY"
"5209",2020-06-21,61,"elkay","US-NY"
"5210",2020-06-28,62,"elkay","US-NY"
"5211",2020-07-05,24,"elkay","US-NY"
"5212",2020-07-12,47,"elkay","US-NY"
"5213",2020-07-19,75,"elkay","US-NY"
"5214",2020-07-26,50,"elkay","US-NY"
"5215",2020-08-09,47,"elkay","US-NY"
"5216",2020-08-16,24,"elkay","US-NY"
"5217",2020-08-23,60,"elkay","US-NY"
"5218",2020-08-30,12,"elkay","US-NY"
"5219",2020-09-06,57,"elkay","US-NY"
"5220",2020-09-13,81,"elkay","US-NY"
"5221",2020-09-20,47,"elkay","US-NY"
"5222",2020-09-27,12,"elkay","US-NY"
"5223",2020-10-04,12,"elkay","US-NY"
"5224",2020-10-11,52,"elkay","US-NY"
"5225",2020-10-18,82,"elkay","US-NY"
"5226",2020-10-25,41,"elkay","US-NY"
"5227",2020-11-01,56,"elkay","US-NY"
"5228",2020-11-08,50,"elkay","US-NY"
"5229",2020-11-15,41,"elkay","US-NY"
"5230",2020-11-22,28,"elkay","US-NY"
"5231",2020-11-29,78,"elkay","US-NY"
"5232",2020-12-06,13,"elkay","US-NY"
"5233",2020-12-20,15,"elkay","US-NY"
"5234",2020-12-27,58,"elkay","US-NY"
"5235",2021-01-03,75,"elkay","US-NY"
"5236",2021-01-10,51,"elkay","US-NY"
"5237",2021-01-17,13,"elkay","US-NY"
"5238",2021-01-24,65,"elkay","US-NY"
"5239",2021-01-31,39,"elkay","US-NY"
"5240",2021-02-07,26,"elkay","US-NY"
"5241",2021-02-14,54,"elkay","US-NY"
"5242",2021-02-21,68,"elkay","US-NY"
"5243",2021-02-28,26,"elkay","US-NY"
"5244",2021-03-07,37,"elkay","US-NY"
"5245",2021-03-14,75,"elkay","US-NY"
"5246",2021-03-21,40,"elkay","US-NY"
"5247",2021-03-28,67,"elkay","US-NY"
"5248",2021-04-04,51,"elkay","US-NY"
"5249",2021-04-11,25,"elkay","US-NY"
"5250",2021-04-18,96,"elkay","US-NY"
"5251",2021-04-25,54,"elkay","US-NY"
"5252",2021-05-02,60,"elkay","US-NY"
"5253",2021-05-09,67,"elkay","US-NY"
"5254",2021-05-16,14,"elkay","US-NY"
"5255",2021-05-23,50,"elkay","US-NY"
"5256",2021-05-30,50,"elkay","US-NY"
"5257",2021-06-06,39,"elkay","US-NY"
"5258",2021-06-13,26,"elkay","US-NY"
"5259",2021-06-20,40,"elkay","US-NY"
"5260",2021-06-27,24,"elkay","US-NY"
"5261",2021-07-04,89,"elkay","US-NY"
"5262",2021-07-11,26,"elkay","US-NY"
"5263",2021-07-18,39,"elkay","US-NY"
"5264",2021-07-25,24,"elkay","US-NY"
"5265",2019-01-06,38,"elkay","US-NC"
"5266",2019-01-13,39,"elkay","US-NC"
"5267",2019-01-27,41,"elkay","US-NC"
"5268",2019-02-03,58,"elkay","US-NC"
"5269",2019-02-10,73,"elkay","US-NC"
"5270",2019-02-17,36,"elkay","US-NC"
"5271",2019-02-24,76,"elkay","US-NC"
"5272",2019-03-03,20,"elkay","US-NC"
"5273",2019-03-10,41,"elkay","US-NC"
"5274",2019-03-24,62,"elkay","US-NC"
"5275",2019-03-31,81,"elkay","US-NC"
"5276",2019-04-14,40,"elkay","US-NC"
"5277",2019-04-21,44,"elkay","US-NC"
"5278",2019-04-28,21,"elkay","US-NC"
"5279",2019-05-05,21,"elkay","US-NC"
"5280",2019-05-19,21,"elkay","US-NC"
"5281",2019-06-02,42,"elkay","US-NC"
"5282",2019-06-09,43,"elkay","US-NC"
"5283",2019-06-16,67,"elkay","US-NC"
"5284",2019-06-23,67,"elkay","US-NC"
"5285",2019-07-14,67,"elkay","US-NC"
"5286",2019-07-21,67,"elkay","US-NC"
"5287",2019-07-28,66,"elkay","US-NC"
"5288",2019-08-04,22,"elkay","US-NC"
"5289",2019-08-11,42,"elkay","US-NC"
"5290",2019-08-18,21,"elkay","US-NC"
"5291",2019-08-25,20,"elkay","US-NC"
"5292",2019-09-08,18,"elkay","US-NC"
"5293",2019-09-15,38,"elkay","US-NC"
"5294",2019-09-22,39,"elkay","US-NC"
"5295",2019-09-29,38,"elkay","US-NC"
"5296",2019-10-06,39,"elkay","US-NC"
"5297",2019-10-13,20,"elkay","US-NC"
"5298",2019-10-20,19,"elkay","US-NC"
"5299",2019-10-27,57,"elkay","US-NC"
"5300",2019-11-03,19,"elkay","US-NC"
"5301",2019-11-10,19,"elkay","US-NC"
"5302",2019-11-17,19,"elkay","US-NC"
"5303",2019-12-01,35,"elkay","US-NC"
"5304",2019-12-08,19,"elkay","US-NC"
"5305",2019-12-15,37,"elkay","US-NC"
"5306",2019-12-22,22,"elkay","US-NC"
"5307",2019-12-29,56,"elkay","US-NC"
"5308",2020-01-05,33,"elkay","US-NC"
"5309",2020-01-12,35,"elkay","US-NC"
"5310",2020-01-19,56,"elkay","US-NC"
"5311",2020-01-26,73,"elkay","US-NC"
"5312",2020-02-02,54,"elkay","US-NC"
"5313",2020-02-09,18,"elkay","US-NC"
"5314",2020-02-16,33,"elkay","US-NC"
"5315",2020-02-23,50,"elkay","US-NC"
"5316",2020-03-01,52,"elkay","US-NC"
"5317",2020-03-08,71,"elkay","US-NC"
"5318",2020-03-22,33,"elkay","US-NC"
"5319",2020-03-29,50,"elkay","US-NC"
"5320",2020-04-05,67,"elkay","US-NC"
"5321",2020-04-12,17,"elkay","US-NC"
"5322",2020-04-19,15,"elkay","US-NC"
"5323",2020-05-03,50,"elkay","US-NC"
"5324",2020-05-10,17,"elkay","US-NC"
"5325",2020-05-17,66,"elkay","US-NC"
"5326",2020-05-24,17,"elkay","US-NC"
"5327",2020-05-31,17,"elkay","US-NC"
"5328",2020-06-14,17,"elkay","US-NC"
"5329",2020-06-21,18,"elkay","US-NC"
"5330",2020-06-28,55,"elkay","US-NC"
"5331",2020-07-05,54,"elkay","US-NC"
"5332",2020-07-12,73,"elkay","US-NC"
"5333",2020-07-19,54,"elkay","US-NC"
"5334",2020-07-26,55,"elkay","US-NC"
"5335",2020-08-02,36,"elkay","US-NC"
"5336",2020-08-16,67,"elkay","US-NC"
"5337",2020-08-23,32,"elkay","US-NC"
"5338",2020-08-30,32,"elkay","US-NC"
"5339",2020-09-06,33,"elkay","US-NC"
"5340",2020-09-13,48,"elkay","US-NC"
"5341",2020-09-20,66,"elkay","US-NC"
"5342",2020-09-27,18,"elkay","US-NC"
"5343",2020-10-04,91,"elkay","US-NC"
"5344",2020-10-11,40,"elkay","US-NC"
"5345",2020-10-18,83,"elkay","US-NC"
"5346",2020-11-01,17,"elkay","US-NC"
"5347",2020-11-08,20,"elkay","US-NC"
"5348",2020-11-15,40,"elkay","US-NC"
"5349",2020-11-29,76,"elkay","US-NC"
"5350",2020-12-06,39,"elkay","US-NC"
"5351",2020-12-27,20,"elkay","US-NC"
"5352",2021-01-03,19,"elkay","US-NC"
"5353",2021-01-10,19,"elkay","US-NC"
"5354",2021-01-17,38,"elkay","US-NC"
"5355",2021-01-24,19,"elkay","US-NC"
"5356",2021-01-31,19,"elkay","US-NC"
"5357",2021-02-14,20,"elkay","US-NC"
"5358",2021-02-21,20,"elkay","US-NC"
"5359",2021-03-07,40,"elkay","US-NC"
"5360",2021-03-14,18,"elkay","US-NC"
"5361",2021-03-21,57,"elkay","US-NC"
"5362",2021-03-28,40,"elkay","US-NC"
"5363",2021-04-04,40,"elkay","US-NC"
"5364",2021-04-11,80,"elkay","US-NC"
"5365",2021-04-18,20,"elkay","US-NC"
"5366",2021-04-25,100,"elkay","US-NC"
"5367",2021-05-16,40,"elkay","US-NC"
"5368",2021-05-23,20,"elkay","US-NC"
"5369",2021-05-30,20,"elkay","US-NC"
"5370",2021-06-06,99,"elkay","US-NC"
"5371",2021-06-20,41,"elkay","US-NC"
"5372",2021-06-27,40,"elkay","US-NC"
"5373",2021-07-04,41,"elkay","US-NC"
"5374",2021-07-11,20,"elkay","US-NC"
"5375",2021-07-18,60,"elkay","US-NC"
"5376",2021-07-25,20,"elkay","US-NC"
"5377",2019-02-03,88,"elkay","US-ND"
"5378",2019-08-18,94,"elkay","US-ND"
"5379",2019-08-25,87,"elkay","US-ND"
"5380",2019-09-15,82,"elkay","US-ND"
"5381",2019-09-29,82,"elkay","US-ND"
"5382",2020-02-09,79,"elkay","US-ND"
"5383",2020-08-16,85,"elkay","US-ND"
"5384",2020-09-27,79,"elkay","US-ND"
"5385",2020-10-25,83,"elkay","US-ND"
"5386",2021-02-21,82,"elkay","US-ND"
"5387",2021-03-14,81,"elkay","US-ND"
"5388",2021-04-04,87,"elkay","US-ND"
"5389",2021-06-20,94,"elkay","US-ND"
"5390",2021-07-04,100,"elkay","US-ND"
"5391",2019-01-06,63,"elkay","US-OH"
"5392",2019-01-13,21,"elkay","US-OH"
"5393",2019-01-27,41,"elkay","US-OH"
"5394",2019-02-03,100,"elkay","US-OH"
"5395",2019-02-17,21,"elkay","US-OH"
"5396",2019-02-24,22,"elkay","US-OH"
"5397",2019-03-17,22,"elkay","US-OH"
"5398",2019-03-24,46,"elkay","US-OH"
"5399",2019-04-14,23,"elkay","US-OH"
"5400",2019-04-21,23,"elkay","US-OH"
"5401",2019-04-28,21,"elkay","US-OH"
"5402",2019-05-05,42,"elkay","US-OH"
"5403",2019-05-12,64,"elkay","US-OH"
"5404",2019-06-02,45,"elkay","US-OH"
"5405",2019-06-09,23,"elkay","US-OH"
"5406",2019-06-23,46,"elkay","US-OH"
"5407",2019-06-30,68,"elkay","US-OH"
"5408",2019-07-07,93,"elkay","US-OH"
"5409",2019-07-14,22,"elkay","US-OH"
"5410",2019-07-21,73,"elkay","US-OH"
"5411",2019-07-28,49,"elkay","US-OH"
"5412",2019-08-04,48,"elkay","US-OH"
"5413",2019-08-11,23,"elkay","US-OH"
"5414",2019-08-18,46,"elkay","US-OH"
"5415",2019-08-25,42,"elkay","US-OH"
"5416",2019-09-08,21,"elkay","US-OH"
"5417",2019-09-15,42,"elkay","US-OH"
"5418",2019-09-29,41,"elkay","US-OH"
"5419",2019-10-06,20,"elkay","US-OH"
"5420",2019-10-13,21,"elkay","US-OH"
"5421",2019-10-20,21,"elkay","US-OH"
"5422",2019-10-27,21,"elkay","US-OH"
"5423",2019-11-03,41,"elkay","US-OH"
"5424",2019-11-10,40,"elkay","US-OH"
"5425",2019-12-01,60,"elkay","US-OH"
"5426",2019-12-15,62,"elkay","US-OH"
"5427",2019-12-29,64,"elkay","US-OH"
"5428",2020-01-12,55,"elkay","US-OH"
"5429",2020-01-19,19,"elkay","US-OH"
"5430",2020-01-26,18,"elkay","US-OH"
"5431",2020-02-02,36,"elkay","US-OH"
"5432",2020-02-09,73,"elkay","US-OH"
"5433",2020-02-16,36,"elkay","US-OH"
"5434",2020-02-23,18,"elkay","US-OH"
"5435",2020-03-15,18,"elkay","US-OH"
"5436",2020-03-29,17,"elkay","US-OH"
"5437",2020-04-05,34,"elkay","US-OH"
"5438",2020-04-12,17,"elkay","US-OH"
"5439",2020-04-19,16,"elkay","US-OH"
"5440",2020-04-26,64,"elkay","US-OH"
"5441",2020-05-03,17,"elkay","US-OH"
"5442",2020-05-10,66,"elkay","US-OH"
"5443",2020-05-17,51,"elkay","US-OH"
"5444",2020-05-24,36,"elkay","US-OH"
"5445",2020-05-31,72,"elkay","US-OH"
"5446",2020-06-07,18,"elkay","US-OH"
"5447",2020-06-14,19,"elkay","US-OH"
"5448",2020-06-21,95,"elkay","US-OH"
"5449",2020-06-28,80,"elkay","US-OH"
"5450",2020-07-05,40,"elkay","US-OH"
"5451",2020-07-12,61,"elkay","US-OH"
"5452",2020-07-19,59,"elkay","US-OH"
"5453",2020-07-26,40,"elkay","US-OH"
"5454",2020-08-02,60,"elkay","US-OH"
"5455",2020-08-09,39,"elkay","US-OH"
"5456",2020-08-16,61,"elkay","US-OH"
"5457",2020-08-23,38,"elkay","US-OH"
"5458",2020-08-30,38,"elkay","US-OH"
"5459",2020-09-06,19,"elkay","US-OH"
"5460",2020-09-13,18,"elkay","US-OH"
"5461",2020-09-20,39,"elkay","US-OH"
"5462",2020-09-27,59,"elkay","US-OH"
"5463",2020-10-04,20,"elkay","US-OH"
"5464",2020-10-18,43,"elkay","US-OH"
"5465",2020-10-25,22,"elkay","US-OH"
"5466",2020-11-01,18,"elkay","US-OH"
"5467",2020-11-08,41,"elkay","US-OH"
"5468",2020-11-29,20,"elkay","US-OH"
"5469",2020-12-06,60,"elkay","US-OH"
"5470",2020-12-13,41,"elkay","US-OH"
"5471",2020-12-20,44,"elkay","US-OH"
"5472",2021-01-03,19,"elkay","US-OH"
"5473",2021-01-10,59,"elkay","US-OH"
"5474",2021-01-17,78,"elkay","US-OH"
"5475",2021-01-24,20,"elkay","US-OH"
"5476",2021-01-31,20,"elkay","US-OH"
"5477",2021-02-07,20,"elkay","US-OH"
"5478",2021-02-14,20,"elkay","US-OH"
"5479",2021-03-07,83,"elkay","US-OH"
"5480",2021-03-21,62,"elkay","US-OH"
"5481",2021-04-04,22,"elkay","US-OH"
"5482",2021-04-11,43,"elkay","US-OH"
"5483",2021-04-18,42,"elkay","US-OH"
"5484",2021-04-25,63,"elkay","US-OH"
"5485",2021-05-09,22,"elkay","US-OH"
"5486",2021-05-16,22,"elkay","US-OH"
"5487",2021-05-23,22,"elkay","US-OH"
"5488",2021-05-30,22,"elkay","US-OH"
"5489",2021-06-06,43,"elkay","US-OH"
"5490",2021-06-13,22,"elkay","US-OH"
"5491",2021-06-20,22,"elkay","US-OH"
"5492",2021-07-04,69,"elkay","US-OH"
"5493",2019-01-13,34,"elkay","US-OK"
"5494",2019-06-02,36,"elkay","US-OK"
"5495",2019-06-16,37,"elkay","US-OK"
"5496",2019-06-23,73,"elkay","US-OK"
"5497",2019-07-14,74,"elkay","US-OK"
"5498",2019-08-11,35,"elkay","US-OK"
"5499",2019-09-29,33,"elkay","US-OK"
"5500",2019-10-06,33,"elkay","US-OK"
"5501",2019-10-20,64,"elkay","US-OK"
"5502",2019-10-27,32,"elkay","US-OK"
"5503",2019-11-03,32,"elkay","US-OK"
"5504",2019-11-10,31,"elkay","US-OK"
"5505",2019-11-17,62,"elkay","US-OK"
"5506",2019-11-24,33,"elkay","US-OK"
"5507",2019-12-08,64,"elkay","US-OK"
"5508",2020-01-12,30,"elkay","US-OK"
"5509",2020-02-02,30,"elkay","US-OK"
"5510",2020-02-09,31,"elkay","US-OK"
"5511",2020-02-23,29,"elkay","US-OK"
"5512",2020-03-15,60,"elkay","US-OK"
"5513",2020-04-05,27,"elkay","US-OK"
"5514",2020-04-12,26,"elkay","US-OK"
"5515",2020-05-10,56,"elkay","US-OK"
"5516",2020-05-24,30,"elkay","US-OK"
"5517",2020-05-31,29,"elkay","US-OK"
"5518",2020-07-05,32,"elkay","US-OK"
"5519",2020-07-19,32,"elkay","US-OK"
"5520",2020-08-02,63,"elkay","US-OK"
"5521",2020-08-23,29,"elkay","US-OK"
"5522",2020-09-20,29,"elkay","US-OK"
"5523",2020-10-04,32,"elkay","US-OK"
"5524",2020-11-01,29,"elkay","US-OK"
"5525",2020-11-15,33,"elkay","US-OK"
"5526",2020-11-22,34,"elkay","US-OK"
"5527",2021-01-24,32,"elkay","US-OK"
"5528",2021-02-21,66,"elkay","US-OK"
"5529",2021-02-28,34,"elkay","US-OK"
"5530",2021-03-07,33,"elkay","US-OK"
"5531",2021-03-14,62,"elkay","US-OK"
"5532",2021-04-11,100,"elkay","US-OK"
"5533",2021-05-30,69,"elkay","US-OK"
"5534",2021-06-13,35,"elkay","US-OK"
"5535",2021-06-20,35,"elkay","US-OK"
"5536",2019-01-06,23,"elkay","US-OR"
"5537",2019-01-13,22,"elkay","US-OR"
"5538",2019-01-20,45,"elkay","US-OR"
"5539",2019-01-27,45,"elkay","US-OR"
"5540",2019-02-10,21,"elkay","US-OR"
"5541",2019-02-17,22,"elkay","US-OR"
"5542",2019-03-03,22,"elkay","US-OR"
"5543",2019-03-10,46,"elkay","US-OR"
"5544",2019-03-17,47,"elkay","US-OR"
"5545",2019-03-24,49,"elkay","US-OR"
"5546",2019-04-21,46,"elkay","US-OR"
"5547",2019-04-28,24,"elkay","US-OR"
"5548",2019-05-05,23,"elkay","US-OR"
"5549",2019-05-19,45,"elkay","US-OR"
"5550",2019-06-16,24,"elkay","US-OR"
"5551",2019-06-23,23,"elkay","US-OR"
"5552",2019-07-21,24,"elkay","US-OR"
"5553",2019-08-11,23,"elkay","US-OR"
"5554",2019-08-18,46,"elkay","US-OR"
"5555",2019-08-25,45,"elkay","US-OR"
"5556",2019-09-01,44,"elkay","US-OR"
"5557",2019-09-08,43,"elkay","US-OR"
"5558",2019-09-15,21,"elkay","US-OR"
"5559",2019-09-29,22,"elkay","US-OR"
"5560",2019-10-06,22,"elkay","US-OR"
"5561",2019-10-13,21,"elkay","US-OR"
"5562",2019-10-20,21,"elkay","US-OR"
"5563",2019-11-03,21,"elkay","US-OR"
"5564",2019-11-10,42,"elkay","US-OR"
"5565",2019-11-17,63,"elkay","US-OR"
"5566",2019-11-24,42,"elkay","US-OR"
"5567",2019-12-08,22,"elkay","US-OR"
"5568",2019-12-15,22,"elkay","US-OR"
"5569",2019-12-22,24,"elkay","US-OR"
"5570",2020-01-05,21,"elkay","US-OR"
"5571",2020-01-19,62,"elkay","US-OR"
"5572",2020-01-26,21,"elkay","US-OR"
"5573",2020-02-02,61,"elkay","US-OR"
"5574",2020-02-16,42,"elkay","US-OR"
"5575",2020-03-08,19,"elkay","US-OR"
"5576",2020-03-15,19,"elkay","US-OR"
"5577",2020-03-29,71,"elkay","US-OR"
"5578",2020-04-05,18,"elkay","US-OR"
"5579",2020-04-19,17,"elkay","US-OR"
"5580",2020-04-26,35,"elkay","US-OR"
"5581",2020-05-03,36,"elkay","US-OR"
"5582",2020-05-10,18,"elkay","US-OR"
"5583",2020-05-17,53,"elkay","US-OR"
"5584",2020-05-24,18,"elkay","US-OR"
"5585",2020-06-07,17,"elkay","US-OR"
"5586",2020-06-21,58,"elkay","US-OR"
"5587",2020-06-28,20,"elkay","US-OR"
"5588",2020-07-05,20,"elkay","US-OR"
"5589",2020-07-12,20,"elkay","US-OR"
"5590",2020-07-19,100,"elkay","US-OR"
"5591",2020-07-26,20,"elkay","US-OR"
"5592",2020-08-02,60,"elkay","US-OR"
"5593",2020-08-09,40,"elkay","US-OR"
"5594",2020-08-16,20,"elkay","US-OR"
"5595",2020-08-30,20,"elkay","US-OR"
"5596",2020-09-20,19,"elkay","US-OR"
"5597",2020-10-04,42,"elkay","US-OR"
"5598",2020-10-25,23,"elkay","US-OR"
"5599",2020-11-01,18,"elkay","US-OR"
"5600",2020-11-08,22,"elkay","US-OR"
"5601",2020-11-22,45,"elkay","US-OR"
"5602",2020-12-06,22,"elkay","US-OR"
"5603",2020-12-27,23,"elkay","US-OR"
"5604",2021-01-10,44,"elkay","US-OR"
"5605",2021-01-17,22,"elkay","US-OR"
"5606",2021-01-24,44,"elkay","US-OR"
"5607",2021-01-31,67,"elkay","US-OR"
"5608",2021-02-21,22,"elkay","US-OR"
"5609",2021-03-07,23,"elkay","US-OR"
"5610",2021-03-28,68,"elkay","US-OR"
"5611",2021-04-11,23,"elkay","US-OR"
"5612",2021-05-09,23,"elkay","US-OR"
"5613",2021-06-06,23,"elkay","US-OR"
"5614",2021-06-27,23,"elkay","US-OR"
"5615",2019-01-06,76,"elkay","US-PA"
"5616",2019-01-13,60,"elkay","US-PA"
"5617",2019-01-20,45,"elkay","US-PA"
"5618",2019-01-27,30,"elkay","US-PA"
"5619",2019-02-03,60,"elkay","US-PA"
"5620",2019-02-10,44,"elkay","US-PA"
"5621",2019-02-17,58,"elkay","US-PA"
"5622",2019-02-24,43,"elkay","US-PA"
"5623",2019-03-03,31,"elkay","US-PA"
"5624",2019-03-10,31,"elkay","US-PA"
"5625",2019-03-17,15,"elkay","US-PA"
"5626",2019-03-24,45,"elkay","US-PA"
"5627",2019-04-14,30,"elkay","US-PA"
"5628",2019-04-21,30,"elkay","US-PA"
"5629",2019-04-28,75,"elkay","US-PA"
"5630",2019-05-05,47,"elkay","US-PA"
"5631",2019-05-12,63,"elkay","US-PA"
"5632",2019-05-19,48,"elkay","US-PA"
"5633",2019-05-26,47,"elkay","US-PA"
"5634",2019-06-02,32,"elkay","US-PA"
"5635",2019-06-16,49,"elkay","US-PA"
"5636",2019-06-23,64,"elkay","US-PA"
"5637",2019-07-07,49,"elkay","US-PA"
"5638",2019-07-21,100,"elkay","US-PA"
"5639",2019-08-04,16,"elkay","US-PA"
"5640",2019-08-11,32,"elkay","US-PA"
"5641",2019-08-18,31,"elkay","US-PA"
"5642",2019-08-25,44,"elkay","US-PA"
"5643",2019-09-01,43,"elkay","US-PA"
"5644",2019-09-08,83,"elkay","US-PA"
"5645",2019-09-15,14,"elkay","US-PA"
"5646",2019-09-22,14,"elkay","US-PA"
"5647",2019-09-29,43,"elkay","US-PA"
"5648",2019-10-06,71,"elkay","US-PA"
"5649",2019-10-13,29,"elkay","US-PA"
"5650",2019-10-20,82,"elkay","US-PA"
"5651",2019-10-27,27,"elkay","US-PA"
"5652",2019-11-03,69,"elkay","US-PA"
"5653",2019-11-10,27,"elkay","US-PA"
"5654",2019-11-17,41,"elkay","US-PA"
"5655",2019-11-24,29,"elkay","US-PA"
"5656",2019-12-01,41,"elkay","US-PA"
"5657",2019-12-08,40,"elkay","US-PA"
